time,x,y,z,u,v,w,phi,theta,psi,p,q,r
7.0,2.162575549202417e+45,0.0,1.6420257459388247e+44,-9.673879744608324e+46,0.0,-4.2561991060364825e+46,0.0,-178.48269386286847,0.0,0.0,-88085457597.214,0.0
7.1000000000000005,-7.511304195405908e+45,0.0,0.0,3.974487300635339e+47,0.0,1.7778983390750357e+48,0.0,-58.2040958404541,0.0,0.0,20269275.032699585,0.0
7.2,3.2233568810947487e+46,0.0,1.7778983390750357e+47,-1.546225625064418e+48,0.0,1.220174865186471e+49,0.0,69.29917411808856,0.0,0.0,-88085457597.214,0.0
7.300000000000001,-1.2238899369549434e+47,0.0,1.3979646990939746e+48,-7.405312265893407e+49,0.0,5.700655486033907e+49,0.0,-170.42222785949707,0.0,0.0,20269275.032699585,0.0
7.4,-7.527701259588901e+48,0.0,7.098620185127882e+48,-1.6164992448159774e+51,0.0,4.537775593437768e+50,0.0,-42.91895790095441,0.0,0.0,-88085457597.214,0.0
7.5,-1.6917762574118665e+50,0.0,5.247637611950556e+49,4.258488367898356e+51,0.0,4.6264559788672464e+51,0.0,77.35964012145996,0.0,0.0,20269275.032699585,0.0
7.6000000000000005,2.5667121104864896e+50,0.0,5.151219740062303e+50,-1.195099571752589e+52,0.0,-4.123702294289662e+52,0.0,-155.13708991999738,0.0,0.0,-88085457597.214,0.0
7.7,-9.384283607039401e+50,0.0,0.0,-3.930568928933693e+53,0.0,5.050223006851425e+53,0.0,-34.85849189758301,0.0,0.0,20269275.032699585,0.0
7.800000000000001,-4.0244117650040866e+52,0.0,5.050223006851426e+52,-2.3452202238967736e+54,0.0,1.5845838824902586e+54,0.0,92.64477806095965,0.0,0.0,-88085457597.214,0.0
7.9,-2.7476614003971826e+53,0.0,2.089606183175401e+53,-2.741877903602786e+55,0.0,-6.0901854956639903e+54,0.0,-147.07662391662598,0.0,0.0,20269275.032699585,0.0
8.0,-3.0166440436425044e+54,0.0,0.0,-3.629418716352528e+56,0.0,-2.470695449433697e+56,0.0,-19.573353958083317,0.0,0.0,-88085457597.214,0.0
8.1,-3.931083120716779e+55,0.0,0.0,-2.9266160723607205e+56,0.0,6.094316962080531e+56,0.0,100.70524406433105,0.0,0.0,20269275.032699585,0.0
8.200000000000001,-6.8576991930775e+55,0.0,6.094316962080531e+55,4.831155089080221e+57,0.0,-3.87378491799307e+57,0.0,-131.79148597712629,0.0,0.0,-88085457597.214,0.0
8.3,4.145385169772472e+56,0.0,0.0,-7.489423097835977e+58,0.0,-2.1315822475416963e+58,0.0,-11.512887954711914,0.0,0.0,20269275.032699585,0.0
8.4,-7.07488458085873e+57,0.0,0.0,-1.4451489146025537e+59,0.0,-7.77953716722228e+58,0.0,115.99038200383075,0.0,0.0,-88085457597.214,0.0
